PRIMARY_KEY,REP_DATE,REP_TIME,SEX,APD_RACE_DESC,LOCATION,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,SEARCH_BASED_ON_DESC,SEARCH_DISC_DESC,RACE_KNOWN,X_COORDINATE,Y_COORDINATE,SECTOR,LOCAL_FIELD1
2015171896,01/17/2015,2335,M,WHITE,9600 BLOCK FM 2222 RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3087804,10113538,ADAM PD,10
2015171897,01/17/2015,2336,M,HISPANIC OR LATINO,2508 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INVENTORY OF TOWED VEHICLE,ALCOHOL,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120959,10059177,HENR,3
2015171897,01/17/2015,2336,M,WHITE,2508 E RIVERSIDE DR,NO = 2,,,,,3120959,10059177,HENR,3
2015171899,01/18/2015,411,M,HISPANIC OR LATINO,1100 BLOCK TINNIN FORD RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120227,10062125,CHARLIE,3
2015171916,01/17/2015,2354,M,HISPANIC OR LATINO,8300 BEAVER BROOK LN,YES = 1,CALL FOR SERVICE,INVENTORY OF TOWED VEHICLE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3098867,10038174,FRANK,2
2015171932,01/17/2015,2354,M,HISPANIC OR LATINO,SAM RAYBURN DR / E POWELL LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127083,10099452,EDWARD,4
2015180013,01/18/2015,8,M,WHITE,1100 W 6TH ST,NO = 2,,,,,3110419,10072168,BAKER,9
2015180021,01/18/2015,13,F,WHITE,800 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111739,10071612,GEORGE,9
2015180047,01/18/2015,149,F,WHITE,SINGLETON AVE / E 13TH ST,NO = 2,,,,,3123277,10073740,CHARLIE,1
2015180054,01/18/2015,219,M,WHITE,4500 SPEEDWAY,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INVENTORY OF TOWED VEHICLE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118474,10085701,BAKER,9
2015180068,01/18/2015,35,F,WHITE,700 W WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3100653,10044802,FRANK,2
2015180068,01/18/2015,35,M,BLACK,700 W WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3100653,10044802,FRANK,2
2015180128,01/18/2015,104,M,HISPANIC OR LATINO,900 BLOCK W 6TH ST,NO = 2,,,,,3110934,10071887,BAKER,9
2015180211,01/18/2015,200,F,WHITE,10800 BLOCK N FM 620 RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3084926,10135367,ADAM PD,6
2015180211,01/18/2015,200,F,HISPANIC OR LATINO,10800 BLOCK N FM 620 RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3084926,10135367,ADAM PD,6
2015180245,01/18/2015,224,F,WHITE,5400 S MOPAC EXPY SB,NO = 2,,,,,3087853,10057181,DAVID,8
2015180258,01/18/2015,506,M,HISPANIC OR LATINO,13600 N US 183 HWY NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3097481,10137461,ADAM PD,6
2015180389,01/18/2015,402,F,HISPANIC OR LATINO,5600 BLOCK E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125037,10056485,HENR,3
2015180398,01/18/2015,415,M,HISPANIC OR LATINO,2400 W BRAKER LN,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121661,10115532,ADAM PD,4
2015180415,01/18/2015,446,F,WHITE,N MOPAC EXPY SVRD SB / NORTHLAND DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109582,10095642,BAKER,10
2015180548,01/18/2015,836,M,HISPANIC OR LATINO,E OLTORF ST / PARKER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116483,10057798,HENR,3
2015180603,01/18/2015,1042,M,WHITE,E CESAR CHAVEZ ST / CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3113796,10069037,GEORGE,9
2015180643,01/18/2015,1044,M,BLACK,700 E WONSLEY DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127655,10098506,EDWARD,4
2015180755,01/18/2015,1211,M,HISPANIC OR LATINO,2200 MONTOPOLIS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126534,10054479,HENR,3
2015181020,01/18/2015,1515,M,WHITE,199 ZONE LAKE AUSTIN,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3100352,10080654,BAKER,10
2015181054,01/18/2015,1549,M,HISPANIC OR LATINO,9500 BLOCK RESEARCH BLVD SB,NO = 2,,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112695,10114014,ADAM PD,10
2015181195,01/18/2015,1738,M,HISPANIC OR LATINO,5600 OVERBROOK DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133252,10083967,IDA,1
2015181310,01/18/2015,1851,M,BLACK,600 E ST JOHNS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125382,10094895,IDA,4
2015181402,01/18/2015,2047,M,BLACK,8700 RESEARCH BLVD SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121248,10105943,IDA,7
2015181451,01/18/2015,2036,M,HISPANIC OR LATINO,13300 BLOCK N US 183 HWY SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3099626,10133839,ADAM PD,6
2015181486,01/18/2015,2055,M,BLACK,1500 E ANDERSON LN SVRD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131803,10094391,IDA,1
2015181486,01/18/2015,2055,F,BLACK,1500 E ANDERSON LN SVRD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131803,10094391,IDA,1
2015181486,01/18/2015,2055,M,BLACK,1500 E ANDERSON LN SVRD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131803,10094391,IDA,1
2015181589,01/18/2015,2158,M,HISPANIC OR LATINO,800 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111739,10071612,BAKER,9
2015181623,01/18/2015,2217,F,WHITE,1200 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109731,10072438,BAKER,9
2015181650,01/18/2015,2236,M,WHITE,13466 N US 183 HWY SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3097614,10135949,ADAM PD,6
2015181678,01/18/2015,2250,M,BLACK,E 7TH ST / TRINITY ST,NO = 2,,,,,3115530,10070760,GEORGE,9
2015191286,01/19/2015,1926,M,HISPANIC OR LATINO,1800 ED BLUESTEIN BLVD SB,NO = 2,,,,,3135566,10068002,CHARLIE,3
2015181685,01/18/2015,2253,F,HISPANIC OR LATINO,LITTLE TEXAS LN / S IH 35 SVRD SB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107767,10044923,FRANK,2
2015181688,01/19/2015,48,M,HISPANIC OR LATINO,600 E BEN WHITE BLVD WB,YES = 1,VIOLATION OF PENAL CODE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110506,10053042,DAVID,3
2015181707,01/18/2015,2307,M,WHITE,800 BLOCK S MOPAC EXPY SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3102006,10069988,DAVID,8
2015370086,02/06/2015,107,M,WHITE,S 1ST ST / W BEN WHITE BLVD SVRD WB,NO = 2,,,,,3106314,10055585,DAVID,3
2015181712,01/19/2015,127,F,HISPANIC OR LATINO,500 GUADALUPE ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113091,10070777,GEORGE,9
2015181723,01/18/2015,2317,M,WHITE,2020 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INVENTORY OF TOWED VEHICLE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119503,10061035,HENR,3
2015181751,01/19/2015,14,M,HISPANIC OR LATINO,SHADY LN / AIRPORT BLVD,NO = 2,CALL FOR SERVICE,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129911,10067936,CHARLIE,3
2015181754,01/18/2015,2336,F,HISPANIC OR LATINO,600 BLOCK SAN JACINTO BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3115110,10070699,GEORGE,9
2015181756,01/19/2015,45,F,HISPANIC OR LATINO,HARVEY ST / E 18TH HALF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125996,10075939,CHARLIE,1
2015190041,01/19/2015,258,M,HISPANIC OR LATINO,THURMOND ST / N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125309,10102037,EDWARD,4
2015190055,01/19/2015,1243,M,WHITE,8800 S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3101960,10034215,FRANK,2
2015190060,01/19/2015,50,M,WHITE,1400 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108779,10072861,BAKER,9
2015190089,01/19/2015,118,F,WHITE,N LAMAR BLVD / W ST JOHNS AVE,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121580,10096876,IDA,7
2015190107,01/19/2015,156,M,HISPANIC OR LATINO,2607 S IH 35 SVRD NB,YES = 1,PRE-EXISTING KNOWLEDGE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3114655,10056840,HENR,3
2015190171,01/19/2015,223,M,HISPANIC OR LATINO,7600 BLOCK N LAMAR BLVD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122829,10099233,IDA,4
2015190225,01/19/2015,311,M,BLACK,863 AIRPORT BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130031,10067920,CHARLIE,3
2015190278,01/19/2015,508,F,WHITE,1400 TOWN CREEK DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119489,10061407,HENR,3
2015190389,01/19/2015,841,M,HISPANIC OR LATINO,E BEN WHITE BLVD SVRD WB / MONTOPOLIS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124479,10050845,HENR,3
2015190650,01/19/2015,1216,M,WHITE,4600 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3104493,10052316,DAVID,3
2015190670,01/19/2015,1133,M,BLACK,400 BLOCK E 11TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3116278,10072061,GEORGE,1
2015191138,01/19/2015,1646,M,BLACK,W ST JOHNS AVE / NORTHCREST BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123369,10095958,IDA,4
2015191142,01/19/2015,1925,M,HISPANIC OR LATINO,10403 LITTLE PEBBLE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3123431,10112371,EDWARD,4
2015191145,01/19/2015,1802,F,BLACK,HYMEADOW DR / N US 183 HWY SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3097153,10139460,ADAM PD,6
2015191166,01/19/2015,1817,M,BLACK,8211 N LAMAR BLVD,NO = 2,,,,,3124337,10101150,EDWARD,4
2015191188,01/19/2015,1718,M,HISPANIC OR LATINO,E 7TH ST / N PLEASANT VALLEY RD,YES = 1,VIOLATION OF CITY ORDIANCE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124893,10068113,CHARLIE,3
2015191311,01/19/2015,1825,M,HISPANIC OR LATINO,NORTH PLZ / E RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3132005,10103147,EDWARD,4
2015191380,01/19/2015,1910,M,BLACK,5029 MANOR RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131700,10081904,CHARLIE,1
2015191483,01/19/2015,2041,M,HISPANIC OR LATINO,8601 RESEARCH BLVD NB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122063,10105311,IDA,4
2015191568,01/19/2015,2146,M,HISPANIC OR LATINO,2000 ANCHOR LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126252,10078691,BAKER,9
2015191678,01/19/2015,2249,M,BLACK,500 W RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128270,10105531,EDWARD,4
2015191678,01/19/2015,2249,F,BLACK,500 W RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128270,10105531,EDWARD,4
2015191686,01/19/2015,2328,M,HISPANIC OR LATINO,3400 E MARTIN LUTHER KING JR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127635,10076638,CHARLIE,1
2015191693,01/19/2015,2359,M,HISPANIC OR LATINO,RESEARCH BLVD SVRD SB / BURNET RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118570,10108985,BAKER,7
2015191710,01/19/2015,2350,M,HISPANIC OR LATINO,8926 N LAMAR BLVD,YES = 1,MOTOR VEHICLE DRIVER,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127131,10104047,EDWARD,4
2015191721,01/19/2015,2313,M,WHITE,800 BLOCK W 6TH ST,NO = 2,,,,,3111739,10071612,BAKER,9
2015191750,01/20/2015,158,M,WHITE,SALT SPRINGS DR / ORLEANS DR,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116235,10034631,FRANK,2
2015191750,01/20/2015,158,M,WHITE,SALT SPRINGS DR / ORLEANS DR,NO = 2,,,,,3116235,10034631,FRANK,2
2015191758,01/20/2015,215,M,BLACK,1100 OLD CEDAR LN,YES = 1,,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3132623,10120583,EDWARD,7
2015191758,01/20/2015,215,F,BLACK,1100 OLD CEDAR LN,YES = 1,,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3132623,10120583,EDWARD,7
2015191765,01/20/2015,41,M,HISPANIC OR LATINO,13700 N US 183 HWY SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3097244,10139096,ADAM PD,6
2015191780,01/20/2015,37,M,HISPANIC OR LATINO,6600 VOUGEOT DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113153,10038796,FRANK,2
2015200006,01/20/2015,124,M,HISPANIC OR LATINO,1500 FARO DR,YES = 1,SUSPICIOUS PERSON / VEHICLE,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123698,10058703,HENR,3
2015200006,01/20/2015,124,M,BLACK,1500 FARO DR,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123698,10058703,HENR,3
2015200006,01/20/2015,124,M,HISPANIC OR LATINO,1500 FARO DR,YES = 1,SUSPICIOUS PERSON / VEHICLE,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123698,10058703,HENR,3
2015200008,01/20/2015,51,M,HISPANIC OR LATINO,6500 N LAMAR BLVD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120164,10094432,IDA,7
2015200028,01/20/2015,139,M,HISPANIC OR LATINO,1600 S CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INVENTORY OF TOWED VEHICLE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112022,10063359,DAVID,9
2015200035,01/20/2015,43,F,WHITE,400 SAN JACINTO BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114869,10069883,GEORGE,9
2015200036,01/20/2015,434,M,HISPANIC OR LATINO,12424 RESEARCH BLVD SVRD SB,YES = 1,,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108015,10128898,ADAM PD,10
2015200036,01/20/2015,434,F,WHITE,12424 RESEARCH BLVD SVRD SB,NO = 2,,,,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3108015,10128898,ADAM PD,10
2015200045,01/20/2015,58,M,HISPANIC OR LATINO,E STASSNEY LN / S IH 35 SVRD NB,YES = 1,OTHER,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108318,10045196,FRANK,2
2015270605,01/27/2015,1046,F,WHITE,5600 BLOCK AIRPORT BLVD,NO = 2,,,,,3123342,10089529,IDA,4
2015200045,01/20/2015,58,M,HISPANIC OR LATINO,E STASSNEY LN / S IH 35 SVRD NB,YES = 1,VIOLATION OF PENAL CODE,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108318,10045196,FRANK,2
2015200045,01/20/2015,58,M,HISPANIC OR LATINO,E STASSNEY LN / S IH 35 SVRD NB,YES = 1,OTHER,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108318,10045196,FRANK,2
2015200045,01/20/2015,58,M,HISPANIC OR LATINO,E STASSNEY LN / S IH 35 SVRD NB,YES = 1,OTHER,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108318,10045196,FRANK,2
2015200049,01/20/2015,106,M,WHITE,1200 W 6TH ST,NO = 2,,,,,3109731,10072438,HENR,9
2015200052,01/20/2015,305,M,WHITE,ROSEWOOD AVE / LEONA ST,YES = 1,,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121187,10071406,CHARLIE,1
2015200072,01/20/2015,132,M,HISPANIC OR LATINO,6518 ED BLUESTEIN BLVD SB,NO = 2,SUSPICIOUS PERSON / VEHICLE,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3139623,10084179,CHARLIE,1
2015200112,01/20/2015,236,F,HISPANIC OR LATINO,2000 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119156,10061317,HENR,3
2015200170,01/20/2015,742,M,HISPANIC OR LATINO,1213 QUAIL PARK DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124725,10106421,EDWARD,4
2015200186,01/20/2015,755,M,HISPANIC OR LATINO,3500 BLOCK S US 183 HWY NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133518,10046421,HENR,2
2015200286,01/20/2015,737,F,HISPANIC OR LATINO,PECAN PARK BLVD / N FM 620 RD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3093266,10142550,ADAM PD,6
2015200526,01/20/2015,1002,M,HISPANIC OR LATINO,5600 BLOCK AIRPORT BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123342,10089529,IDA,4
2015200628,01/20/2015,1314,M,HISPANIC OR LATINO,1200 AIRPORT BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127607,10074283,CHARLIE,1
2015200662,01/20/2015,1220,M,HISPANIC OR LATINO,3500 S US 183 HWY NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133464,10045930,HENR,2
2015430505,02/12/2015,953,M,BLACK,1700 BLOCK ASTOR PL,NO = 2,PRE-EXISTING KNOWLEDGE,,,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3131584,10076905,CHARLIE,1
