REP_DATE,REP_TIME,SEX,APD_RACE_DESC,LOCATION,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,SEARCH_DISC_DESC,RACE_KNOWN,X_COORDINATE,Y_COORDINATE
9/10/2015,"2,344",M,HISPANIC OR LATINO,403 VARGAS RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,131,440","10,060,462"
9/11/2015,11,F,WHITE,4400 BULL CREEK RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,110,322","10,089,463"
9/11/2015,11,F,WHITE,4400 BULL CREEK RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,110,322","10,089,463"
9/11/2015,15,M,HISPANIC OR LATINO,500 SAN JACINTO BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,114,905","10,070,325"
9/11/2015,207,M,HISPANIC OR LATINO,6400 BLOCK JOHNNY MORRIS RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,142,225","10,080,064"
9/11/2015,31,F,WHITE,1200 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,109,731","10,072,438"
9/11/2015,142,F,WHITE,9700 MANCHACA RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,089,517","10,036,641"
9/11/2015,35,M,HISPANIC OR LATINO,8600 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,710","10,102,520"
9/11/2015,42,M,HISPANIC OR LATINO,1700 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,118,583","10,062,223"
9/11/2015,45,M,HISPANIC OR LATINO,11800 BLOCK N IH 35 NB,NO = 2,,,,"3,135,485","10,115,118"
9/11/2015,154,F,WHITE,6000 BLOCK CAMERON RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,498","10,089,088"
9/11/2015,126,F,WHITE,800 S MOPAC EXPY SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,102,259","10,070,137"
9/11/2015,216,F,HISPANIC OR LATINO,2500 BLOCK S CONGRESS AVE,NO = 2,,,,"3,110,753","10,059,599"
9/15/2015,"1,605",M,WHITE,PECAN DR / E WALNUT DR,YES = 1,VIOLATION OF PENAL CODE,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,127,572","10,100,937"
9/11/2015,542,F,HISPANIC OR LATINO,E RIVERSIDE DR / WICKERSHAM LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,121,685","10,057,945"
9/11/2015,454,F,HISPANIC OR LATINO,707 1/2 E 5TH ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,467","10,069,705"
9/11/2015,300,F,WHITE,N IH 35 SVRD NB / E US 290 HWY SVRD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,350","10,090,521"
9/11/2015,404,M,BLACK,600 W RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,128,141","10,105,602"
9/11/2015,650,M,HISPANIC OR LATINO,E RIVERSIDE DR / CROSSING PL,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,122,622","10,057,695"
9/11/2015,856,M,WHITE,12675 RESEARCH BLVD SVRD NB,YES = 1,,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,105,894","10,130,388"
9/11/2015,856,F,WHITE,12675 RESEARCH BLVD SVRD NB,NO = 2,,,,"3,105,894","10,130,388"
9/11/2015,"1,011",F,WHITE,2500 BARTON SPRINGS RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,105,077","10,070,479"
9/11/2015,"1,011",M,WHITE,3906 S CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,108,038","10,054,587"
9/11/2015,329,M,BLACK,1616 E OLTORF ST,YES = 1,,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,115,672","10,058,303"
9/11/2015,"2,130",M,HISPANIC OR LATINO,GEORGIAN DR / E RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,129,101","10,104,848"
9/11/2015,"2,229",M,HISPANIC OR LATINO,9400 RESEARCH BLVD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,113,506","10,112,907"
9/11/2015,"2,320",M,HISPANIC OR LATINO,6100 S CONGRESS AVE,NO = 2,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,104,332","10,045,867"
9/11/2015,"2,341",F,BLACK,S LAMAR BLVD / W OLTORF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,105,910","10,063,409"
9/12/2015,219,M,HISPANIC OR LATINO,W PARMER LN / N IH 35 SVRD NB,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,134,827","10,122,095"
9/15/2015,39,M,WHITE,9400 BLOCK NORTH CREEK DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,129,835","10,105,045"
9/15/2015,243,M,HISPANIC OR LATINO,7600 BLOCK CAMERON RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,131,077","10,094,086"
9/15/2015,304,M,WHITE,4400 N LAMAR BLVD,YES = 1,VIOLATION OF PENAL CODE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,115,183","10,086,898"
9/15/2015,101,M,HISPANIC OR LATINO,500 W WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,101,558","10,044,440"
9/15/2015,425,F,BLACK,9420 N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,130,705","10,104,509"
9/15/2015,531,F,HISPANIC OR LATINO,5300 BLOCK S IH 35 SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,109,466","10,047,320"
9/15/2015,210,M,BLACK,707 E CESAR CHAVEZ ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,191","10,068,284"
9/15/2015,210,M,BLACK,707 E CESAR CHAVEZ ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,191","10,068,284"
9/15/2015,215,M,WHITE,8504 N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,128,823","10,100,374"
9/15/2015,302,M,HISPANIC OR LATINO,2800 S IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,113,874","10,056,333"
9/15/2015,"1,139",M,BLACK,1100 BLOCK RIDGEWAY DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,126,304","10,072,826"
9/15/2015,"1,236",M,BLACK,3900 BLOCK E 12TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,130,477","10,074,879"
9/15/2015,"1,413",M,HISPANIC OR LATINO,6600 BLOCK SENDERO HILLS PKWY,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,146,035","10,081,881"
9/15/2015,"1,413",F,BLACK,6600 BLOCK SENDERO HILLS PKWY,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,146,035","10,081,881"
9/15/2015,"1,605",M,WHITE,PECAN DR / E WALNUT DR,YES = 1,VIOLATION OF PENAL CODE,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,127,572","10,100,937"
9/15/2015,"1,831",M,HISPANIC OR LATINO,7600 PROVIDENCE AVE,YES = 1,PRE-EXISTING KNOWLEDGE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,129,038","10,095,188"
9/15/2015,"2,037",F,WHITE,12901 N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,135,313","10,124,219"
9/15/2015,"1,945",M,WHITE,5800 TECHNI CENTER DR,NO = 2,,,,"3,136,582","10,075,176"
9/15/2015,"2,135",F,WHITE,222 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,114,319","10,066,154"
9/15/2015,"2,253",F,BLACK,4311 SPRINGDALE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,133,367","10,077,872"
9/15/2015,"2,257",M,WHITE,100 E CESAR CHAVEZ ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,113,845","10,069,049"
9/15/2015,"2,308",M,WHITE,E BEN WHITE BLVD SVRD WB / WOODWARD ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,114,370","10,052,033"
9/16/2015,1,M,WHITE,601 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,110,924","10,072,033"
9/16/2015,8,F,HISPANIC OR LATINO,2000 WOODLAND AVE,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,118,729","10,059,446"
9/16/2015,14,M,BLACK,6400 JOHNNY MORRIS RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,143,153","10,081,829"
9/16/2015,412,M,HISPANIC OR LATINO,4308 SPEEDWAY,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,118,131","10,085,109"
9/16/2015,310,M,HISPANIC OR LATINO,5300 BLOCK S IH 35 SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,109,466","10,047,320"
9/16/2015,143,F,WHITE,2200 COLLEGE AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,111,604","10,061,085"
9/16/2015,412,F,HISPANIC OR LATINO,500 E 5TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,115,704","10,069,990"
9/16/2015,518,M,HISPANIC OR LATINO,5300 BLOCK N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,124,355","10,086,165"
9/16/2015,229,M,HISPANIC OR LATINO,100 E 5TH ST,YES = 1,PRE-EXISTING KNOWLEDGE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,114,254","10,070,418"
9/16/2015,233,M,HISPANIC OR LATINO,4500 BLOCK S 1ST ST,NO = 2,,,,"3,104,878","10,053,014"
9/16/2015,234,F,WHITE,100 B R REYNOLDS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,109,822","10,070,303"
9/16/2015,240,M,WHITE,E OLTORF ST / S CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,111,178","10,060,019"
9/16/2015,248,F,WHITE,5300 S IH 35 SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,108,483","10,045,856"
9/16/2015,904,M,BLACK,1000 S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,897","10,063,654"
9/16/2015,"1,029",M,ASIAN,6121 N IH 35 SVRD NB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,779","10,091,257"
9/16/2015,"1,115",M,HISPANIC OR LATINO,4900 E 7TH ST,NO = 2,,,,"3,128,292","10,066,072"
9/16/2015,"1,128",M,HISPANIC OR LATINO,6503 S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,106,775","10,042,620"
9/16/2015,"1,129",M,WHITE,10100 DIAMONDBACK TRL,YES = 1,OTHER,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,132,146","10,106,852"
9/16/2015,"1,358",M,BLACK,9700 PARKFIELD DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,819","10,108,829"
9/16/2015,"1,427",F,HISPANIC OR LATINO,8300 N IH 35 SVRD SB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,128,202","10,099,439"
9/16/2015,"1,451",M,WHITE,100 E LOLA DR,NO = 2,,,,"3,126,118","10,099,676"
9/16/2015,"1,451",F,BLACK,100 E LOLA DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,126,118","10,099,676"
9/16/2015,"1,750",M,HISPANIC OR LATINO,1908 BLUE MEADOW DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,107,367","10,039,717"
9/16/2015,"1,818",M,BLACK,2800 E MARTIN LUTHER KING JR BLVD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,123,805","10,075,798"
9/16/2015,"1,833",M,HISPANIC OR LATINO,4400 BLOCK DOVE SPRINGS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,111,637","10,041,596"
9/16/2015,"1,932",F,HISPANIC OR LATINO,CHESTNUT AVE / ROSEWOOD AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,123,029","10,071,783"
9/16/2015,"1,932",M,HISPANIC OR LATINO,CHESTNUT AVE / ROSEWOOD AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,123,029","10,071,783"
9/16/2015,"2,119",M,HISPANIC OR LATINO,1900 MONTOPOLIS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,224","10,055,636"
9/16/2015,"2,137",M,HISPANIC OR LATINO,500 BLACKBERRY DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,100,503","10,040,880"
9/16/2015,"2,140",M,BLACK,5700 CAMERON RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,126,690","10,088,315"
9/16/2015,"2,150",F,BLACK,2500 BLOCK E 12TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,123,401","10,073,469"
9/16/2015,"2,244",M,WHITE,1900 S LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,106,780","10,063,882"
9/16/2015,"2,259",M,BLACK,OHLEN RD / RESEARCH BLVD SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,121,559","10,105,554"
9/17/2015,124,M,HISPANIC OR LATINO,1900 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,119,060","10,061,847"
9/17/2015,18,F,HISPANIC OR LATINO,W LIVE OAK ST / S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,109,817","10,062,063"
9/17/2015,40,M,WHITE,RESEARCH BLVD SVRD NB / RESEARCH NB TO MC NEIL RAMP,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,106,370","10,130,106"
9/17/2015,107,M,WHITE,800 W CESAR CHAVEZ ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,111,236","10,070,033"
9/17/2015,131,M,WHITE,4200 BLOCK BANISTER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,102,916","10,055,563"
9/17/2015,223,M,BLACK,DEEN AVE / GEORGIAN DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,491","10,102,151"
9/17/2015,209,M,WHITE,100 S 1ST ST,NO = 2,,,,"3,112,578","10,068,464"
9/17/2015,219,M,HISPANIC OR LATINO,1200 RESERVE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,108,850","10,071,207"
9/17/2015,233,M,WHITE,6200 BLOCK MANCHACA RD,YES = 1,,ALCOHOL,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,095,539","10,049,644"
9/17/2015,"1,148",M,WHITE,11800 BLOCK JOLLYVILLE RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,109,324","10,126,509"
9/17/2015,"1,148",M,WHITE,11800 BLOCK JOLLYVILLE RD,NO = 2,VIOLATION OF CITY ORDIANCE,,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,109,324","10,126,509"
9/17/2015,828,F,HISPANIC OR LATINO,1700 TERI RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,110,785","10,047,817"
9/17/2015,"1,045",M,WHITE,9400 BLOCK RESEARCH BLVD NB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,113,506","10,112,907"
9/17/2015,"1,135",M,WHITE,13100 BLOCK N FM 620 RD SB,NO = 2,,,,"3,096,025","10,143,684"
9/17/2015,"1,840",M,BLACK,W RUNDBERG LN / N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,942","10,105,661"
9/17/2015,"1,900",M,WHITE,12900 N IH 35 SVRD SB,YES = 1,PRE-EXISTING KNOWLEDGE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,134,231","10,124,161"
9/17/2015,"2,140",M,BLACK,N MOPAC SB TO 35TH EB RAMP / W 35TH ST,YES = 1,PRE-EXISTING KNOWLEDGE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,109,198","10,085,558"
9/18/2015,2,F,WHITE,5100 BLOCK N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,117,721","10,089,442"
9/17/2015,"2,234",M,HISPANIC OR LATINO,5600 E BEN WHITE BLVD EB,YES = 1,VIOLATION OF PENAL CODE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,122,566","10,050,949"
9/17/2015,"2,255",M,WHITE,800 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,111,739","10,071,612"
9/17/2015,"2,318",M,WHITE,1400 S IH 35 SB,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,813","10,061,957"
9/18/2015,55,M,BLACK,3600 BLOCK E MARTIN LUTHER KING JR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,129,236","10,076,894"
9/18/2015,8,M,BLACK,200 E GRADY DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,131,879","10,109,555"
9/18/2015,139,F,WHITE,900 W 6TH ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,111,065","10,071,831"
9/18/2015,547,M,WHITE,7900 N LAMAR BLVD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,123,127","10,099,773"
9/18/2015,336,M,BLACK,3600 BLOCK E MARTIN LUTHER KING JR BLVD,NO = 2,,,,"3,129,236","10,076,894"
9/18/2015,418,M,BLACK,FM 969 RD / ED BLUESTEIN BLVD SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,138,781","10,077,691"
9/18/2015,445,F,HISPANIC OR LATINO,FM 969 RD / JOHNNY MORRIS RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,142,469","10,076,769"
9/18/2015,555,M,BLACK,5600 AIRPORT BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,123,329","10,089,431"
9/18/2015,555,F,WHITE,5600 AIRPORT BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,123,329","10,089,431"
9/18/2015,925,M,BLACK,2803 LOYOLA LN,YES = 1,VIOLATION OF CITY ORDIANCE,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,135,768","10,088,038"
